StopName,Routes...
新高路新技路,青浦10路
新高路新水路,青浦10路
新黄路春亭路,嘉定112路
新龙华,111路,958路,720路,178路,56路,957路,824路,770路,342路,932路,733路,714路,956路
新龙路七莘路,803路,七宝2路区间
新龚村,松江71路
方南路园汽路,嘉定70路
方南路沪青平公路,895路
方塔公园,松江4路,松江11路,松江7路,莲松专线
方塔北路环城路,松青线,松江54路
方塔北路站,松江有轨电车1号线,松江有轨电车2号线
方塔北路荣乐东路,松江34路,松江54路
方塔医院,松江4路,松江22路,松江7路
方塔南路中山东路,1815路,松江11路,松江22路,松江54路
方家塘路诸光路,徐泾2路
方家塘路高泾支路,徐泾2路
方泗公路杜家浜路,松江46路
方泗公路泗陈公路,松江46路
方泰,嘉松线,嘉定67路,嘉定103路,嘉定123路,嘉定63路
方竹路农场中心河桥,1096路,1009路
方竹路卓卉路,1096路,1009路
方竹路叶耀路,1096路,1009路
方竹路沪城环路,1096路,1009路,临港4路
方竹路滴水湖馨苑,1096路,申港1路
方竹路环湖西三路,申港1路,1096路
方竹路茉莉路,1096路,1009路,申港1路,临港4路
施园路中创路,松江21路
施家河沿,崇明乡村3路
施惠路茸兴路,松江11路,松江21路,松江66路
施新路川南奉公路,祝桥3路,615路
施新路施镇路,615路
施曹公路徐曹路,886路,嘉定62路
施湾,机场环一线
施湾三路航城三路,祝桥3路
施湾三路航城五路,祝桥3路,浦东3路
施湾三路远航路,祝桥3路
施湾二路航城七路,浦东3路,615路
施湾二路航城三路,祝桥3路
施湾二路航城四路,祝桥3路
施能,沪南线
施镇路航城七路,615路
施镇路航城五路,615路
旗亭路公交站,松江39路区间
旗亭路首末站,松江39路
旗忠公园,闵行35路,闵行2路
旗忠文化中心,闵行35路,闵行2路
旗忠村九街坊,闵行2路
旗忠村六街坊,闵行2路
旗忠驾驶培训部,闵行2路
旗港路光宾路,1552路
旗港路光钱路,1552路
旗港路杨王中心路,1552路
无,金山1路,金山2路,廊下2路,石梅线,金山5路,金山3路,廊下5路,廊下4路,廊下3路
日东路滴翠路,老港1路
日晖东路龙华东路,徐汇滨江环线,滨江2路
日晖新村,72路
旧港村二组,金山6路
旧港村委,张堰一路
旧港村西,张堰一路
旧盐港,沪南线,浦东23路
旬阳路华池路,112路
时代大道金山工业区大道,金山206路
旺兴路叶新公路,松新枫线
旺泾村,嘉定66路
昆明路海门路,155路
昆港公路佘天昆公路,松江28路区间,松江67路,松江28路
昆港公路光华路,松江28路区间,松江28路
昆港公路崇南公路,松江28路区间,松江28路
昆港公路平原街,松江28路区间,松江67路,松江81路,松江28路
昆港公路思贤路,松江28路区间,松江28路
昆港公路文翔路,松江28路区间,松江28路
昆港公路新港路,松江28路区间,松江28路
昆港公路松蒸公路,松江28路区间,松江28路,松江83路
昆港公路清河街,松江28路区间,松江67路,松江28路
昆港公路港业路,松江28路区间,松江28路
昆阳路东川路,452路
昆阳路元江路,闵行35路
昆阳路光华路,闵行35路,闵行2路
昆阳路剑川路,马桥1路,马桥1路区间
昆阳路北松公路,马桥1路,闵行35路
昆阳路宋长浜,闵行35路,闵行2路
昆阳路江城路,马桥1路,马桥1路区间
昆阳路江川路,452路,江川1路
昆阳路茜昆路,闵行35路,闵行2路
昆阳路青年路,闵行35路
昆阳路高田路,江川1路,452路
昌业路佘北公路,松江91路
昌业路陶干路,松江91路
昌化路安远路,76路,113路
昌化路武定路,68路,740路
昌化路海防路,54路
昌化路澳门路,76路,105路,64路
昌吉东路于塘路,嘉定108路
昌吉东路嘉松北路,嘉定132路
昌吉东路安虹北路,嘉定132路
昌吉东路绿苑路,嘉定132路
昌吉路于田路,嘉定108路
昌吉路塔山路,嘉定108路
昌吉路墨玉路,嘉定108路,嘉定102路
昌吉路新源路,嘉定102路
昌吉路米泉路,嘉定108路
昌平路常德路,113路
昌平路江宁路,113路
昌平路西康路,328路,765路,113路
昌林路三达路,浦江15路
昌翔路陈翔路,嘉定110路
昌邑路东方路,浦东73路,浦东15路,浦东62路
昌邑路桃林路,浦东15路,浦东62路
昌邑路民生支路,浦东15路
昌邑路民生路,浦东15路,浦东62路
昌邑路源深路,浦东15路,浦东62路
昌邑路福山路,609路
昌邑路罗山路,浦东15路
昌邑路苗圃路,浦东15路,浦东62路
昌里东路云台路,隧道夜宵一线,隧道一线,浦东36路,119路,860路,572路,大桥一线,隧道二线
昌里东路云莲路,隧道夜宵一线,119路,976路,871路,大桥一线,隧道二线
昌里东路南码头路,浦东73路,119路,976路,871路
昌里东路浦三路,浦东36路,976路,871路
昌里路云台路,隧道夜宵一线,787路,976路,871路,隧道二线
昌里路历城路,隧道夜宵一线,1131路,338路,604路,454路,572路,浦东97路,871路,隧道二线
昌里路洪山路,隧道夜宵一线,955路,976路,860路,610路,787路,338路,1076路,572路,871路,隧道二线
昌里路长清路,隧道夜宵一线,1131路,338路,604路,454路,572路,浦东97路,871路,隧道二线
明中西路马裕路,松江50路
明中路,松莘线
明中路九新公路,松江50路
明中路新育路,松江68路
明中路明兴路,125路
明中路明华路,1813路,松江68路,125路
明中路春九路,125路
明中路月台路,125路,松江68路
明兴路新南路,松江51路,松江68路,松江52路,125路
明兴路明中路,松江51路,松江68路,松江52路,125路
明兴路申浜路,松江52路
明华,金漕线
明华路,松江51路,松莘线
明南西路鼓浪屿路,城桥5路（区间）
明南西路（和睦佳苑）,城桥5路（区间）
明南路中凯路,松江21路
明南路中辰路,松江21路
明南路站,松江有轨电车2号线
明城路莲塘路,海湾1线
明川路润川路,川沙5路
明星路新北村,枫泾6路
明星路新新村,枫泾6路
明星路新村港,枫泾6路
明星路老年活动室,枫泾6路
明星路腰浜,枫泾6路
明月路云山路,申川专线
明月路红枫路,609路,申川专线
明月路金桥路,申川专线
明月路黑松路,浦东35路,987路
明珠湖,南牛线
明珠路崧泽大道,710路
明珠路育才路,872路,徐泾2路,徐泾4路,徐泾2路区间
明珠路迮庵路,710路
易初莲花,819路,浦江18路,浦江17路
易富路,松江43路
易富路沪亭南路,松江43路,松江89路
易富路（九亭卫生服务中心）,松江89路
星光村,嘉定123路
星光村1组,1041路
星升路凌行路,合庆2路
星升路春风路,合庆2路
星升路龙江路,合庆2路
星华公路乡思路,嘉定104路
星华公路倪家桥路,嘉定121路B线
星华公路鹤旋路,196路
星火场部,奉贤24路
星火奶牛一场,海湾3线
星火开发区,海湾1线,奉贤24路
星火水闸,海湾1线,奉贤24路
星火热电,海航专线
星火经济园区,海航专线
星火驾培中心,海湾3线
星站路华宝路,七宝2路区间
春东路申旺路,莘庄工业区1路
春九路场南路,1814路,松江68路,125路
春九路明中路,1814路,松江68路,125路
春九路莘松路,1814路
春光村,堡陈中线
春光路申北路,747路
春光路申富路,747路,莘庄工业区1路
春和路锦乐路,宝山91路
春常路申学路,莘庄工业区1路
春常路紫磊环路,莘庄工业区1路
春延路三林城,755路
春延路环林西路,1026路,755路
春归路公交站,嘉定121路
春归路嘉松北路,嘉定132路
春归路星塔路,嘉定109路
春归路淞阳路,嘉定132路,嘉定109路
春归路谢春路,嘉定109路
春浓路春归路,嘉定109路
春申四季园,莘金专线
春申村,松江52路
春申枢纽站,松江68路,1814路
春申路伟业路,873路,闵行25路,闵行31路,莘庄3路B线,703路
春申路天河路,712路
春申路梅富路,873路,735路
春申路梅富路（老年医学中心）,闵行31路,莘庄3路B线
春申路畹町路,873路,759路,闵行31路,莘庄3路B线,703路
春申路老沪闵路,闵行13路
春申路莲花南路,闵行31路,莘庄3路B线,873路,735路,闵行13路
春申路蔷薇路,873路,闵行13路
春申路虹梅南路,873路,闵行31路,735路,闵行13路
春申路都市路,873路,闵行31路,703路,759路
春眺路枢纽站,978路,1160路,84路
春荣路春亭路,嘉定132路
春西路申富路,闵行9路
春谷效,南跃线
春都路莲花南路,闵行2路区间,156路,闵行13路,闵行14路,闵行2路
春都路都会路,闵行25路,闵行2路区间,闵行13路,闵行2路
春雷路四元路,宝山8路,宝山80路,172路,宝山10路,宝山18路
春风站,堡胜专线,堡胜专线（区间）
晋元路海宁路,859路
晋元路海宁路(下行海宁路晋元路),930路
晋城路原平路,1209路
晋城路沪太路,1209路
晋城路高平路,1209路
晋家宅,廊下4路
晓会路桐晚路,1160路
晓红村,嘉定58路
晚霞路江明路,祝桥3路,浦东117路
晨光村,堡陈中线
晨光生态林,松江71路,松江70路,松江35路
晨星小区,1817路
晨晖路亮景路,1113路
晨晖路碧波路,浦东14路,张江环线
晨晖路藿香路,1090路,张江1路
晨晖路金科路,1090路
晨耘路盘龙浦路,青浦8路
晨阳西路川南奉公路,祝桥3路
晨阳西路江绣路,祝桥3路,浦东79路,1005路
晨阳路东亭路,浦东3路
晨阳路华洲路,浦东117路,川沙3路
晨阳路川南奉公路,浦东117路,浦东79路,1005路,浦东3路
晨阳路建宜路,1005路
晨阳路港洪路,浦东117路
晨阳路物流大道,浦东117路,川沙3路
普乐路春申路,闵行13路
普善路中山北路,98路
普善路柳营路,869路,702路
普善路谈家桥路,869路,98路
普安路延安东路,783路,934路,782路,沪朱高速线
普庆路川六公路,浦东65路
普庆路德兴街,浦东65路
普惠路嘉安公路,嘉定2路,嘉定5路
普惠路福海路,嘉定6路
普惠路裕民路,嘉定2路,嘉定5路,嘉定6路
普新路储七路,628路,188路
普新路周祝公路,628路
普新路川六公路,188路
普新路新浜路,628路,188路
普新路普储路,628路,188路
普新路长桥路,188路
普洱路春申路,712路
普陀医院,63路,858路,948路,319路
普陀路江宁路,19路
普雄路武宁路,63路,948路
景东路华展路,718路
景东路永德路,闵行26路,闵行32路
景农路益民路,廊下5路
景凤路阳曲路,04线
景凤路阳泉路,04线
景展家园,廊下4路
景江苑A区,浦江18路,浦江17路
景江苑E区,浦江18路,浦江17路
景洪路华泾路,闵行14路
景洪路双柏路,162路,闵行22路
景洪路景联路,闵行22路
景洪路澄江路,162路,闵行22路
景源名墅,奉贤16路
景源名墅东门,奉贤16路
景福路罗锦路,152路
景秀高级中学,四团1线
景联路虹梅南路,闵行22路
景舒苑三村,浦江18路,浦江17路
景舒苑五村,浦江18路,浦江17路
景舒苑六村,浦江18路,浦江17路
景谷路华宁路,江川6路,江川4路
景谷路安宁路,江川6路
景谷路瑞丽路,江川6路
景谷路碧江路,143路,江川6路,江川4路
景谷路金平路,江川6路
景钱路,金山105路区间
景钱路金廊公路,廊下5路
景阳村,金山105路,廊下2路,1680路
晶波坊,405路
曙东路金都路,闵行25路,闵行14路
曙光新村,莘南专线,882路,虹桥枢纽5路
曙光新苑,奉贤6路,浦亭线,奉贤1路,奉贤9路,南松专线,奉贤15路,奉贤3路,奉贤42路,上奉专线,南航线,奉贤25路
曙光村,松江71路
曙光路光华路,闵行35路
曙光路茜昆路,闵行2路
曙光路茜昆路（南华电器开关厂）,闵行35路
曙光路（山水世纪）,闵行35路
曙光路（旗忠九区）,闵行35路
曙建路曙东路,闵行25路,闵行14路
曙建路莲花南路,闵行25路,闵行14路
曲幽路盐大路,1121路
曲沃路保德路,862路
曲阜西路西藏北路,58路,332路
曲阜路西藏北路,15路
曲阳新村,528路,116路,405路,552路
曲阳路中山北二路,528路,142路,100路,116路,405路,554路,746路,552路,1258路,874路,933路,134路,329路,751路
曲阳路大连西路,959路
曲阳路玉田路,576路,100路,134路
曲阳路祥德路,1258路,134路
曲阳路（大柏树）,552路
曹农路站,松江有轨电车1号线
曹安公路万镇路,826路,340路,740路,561路,947路
曹安公路二十三号桥,822路,嘉定112路
曹安公路于田路,822路,嘉定112路
曹安公路华江支路,826路,822路,561路,嘉定65路
曹安公路嘉松北路,822路
曹安公路外环高速公路,826路,822路,340路,740路,561路,嘉定65路,947路
曹安公路外青松公路,青安线,青安线（区间）
曹安公路安虹路,822路,嘉定112路
曹安公路安谐路,嘉定112路
曹安公路定边路,826路,822路,340路,740路,561路,嘉定65路,947路
曹安公路宝园七路,822路,嘉定121路
曹安公路宝园五路,822路,嘉定121路
曹安公路新黄公路,822路
曹安公路新黄路,嘉定132路,嘉定112路
曹安公路星华公路,826路,822路,嘉定65路
曹安公路星塔路,822路,嘉定112路,嘉定121路
曹安公路曹丰路,822路,嘉定121路
曹安公路曹联路,822路,嘉定121路
曹安公路祁连山南路,808路,561路,1206路,830路
曹安公路祁连山路,826路,340路,740路,947路
曹安公路米泉南路,嘉定112路
曹安公路米泉路,822路
曹安公路绿苑路,822路
曹安公路翔江公路,嘉定65路,嘉定121路
曹安公路翔江路,822路
曹安公路联群路,822路,嘉定112路,嘉定121路
曹安公路联西路,822路,嘉定112路,嘉定121路
曹安公路金园一路,826路,嘉定104路,822路,嘉定65路
曹安公路金园五路,826路,822路,嘉定65路
曹安公路黄家花园路,826路,822路,嘉定104路,嘉定65路
曹安路万镇路,740路,717路
曹安路外环高速公路,740路
曹安路定边路,740路
曹安路星华公路,嘉定104路
曹安路祁连山路,740路,717路
曹安路金园五路,嘉定104路
曹家厍路曹家厍村,朱家角6路
曹家厍路龙星路,朱家角6路
曹家塘路永德路,闵行32路,闵行4路,闵行37路
曹家塘路莫家石桥路,闵行4路,闵行37路
曹家浜村,松江71路
曹家渡,321路,54路,838路,45路,327路,319路,765路,941路,316路,951路
曹家渡长宁路,13路
曹家渡长寿路,838路
曹家渡（长宁路）,136路
曹家渡（长寿路）,136路,13路,941路
曹家港,闵行31路
曹建路虹梅南路,闵行22路
曹新公路劳动路,834路,886路
曹新公路施曹公路,886路
曹新公路曹红路,886路,嘉定62路
曹新公路沪太路,834路,886路
曹杨五村,876路,94路,837路,44路
